"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Outdegree","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.23841059602649","0.0","0.2359375","0.0","1","6","1","0","false","Nage","5.0","0","1","1","0","0.9451116848131104","false","0","Nage","0","0.0"
"3.26158940397351","0.0","0.3065989847715736","1.0","2","6","2","0","false","Olyvar-Frey","27.5","0","2","2","0","0.9616679762038388","false","0","Olyvar-Frey","0","0.55"
"3.334437086092715","0.0","0.2999006951340616","1.0","2","6","2","0","false","Oswell-Kettleblack","31.5","0","2","2","0","0.9604332697272422","false","0","Oswell-Kettleblack","0","0.6057692307692307"
"4.582781456953643","0.0","0.21820809248554912","0.0","1","7","1","0","false","Ottyn-Wythers","4.0","0","1","1","0","0.9392748905601078","false","0","Ottyn-Wythers","0","0.0"
"3.947019867549669","0.0","0.2533557046979866","0.0","1","6","1","0","false","Patchface","8.0","0","1","1","0","0.9500505107194971","false","0","Patchface","0","0.0"
"3.2682119205298013","0.0","0.3059777102330294","0.0","1","6","1","0","false","Perwyn-Frey","49.0","0","1","1","0","0.9615557301605119","false","0","Perwyn-Frey","0","0.0"
"3.7019867549668874","0.0","0.2701252236135957","0.0","1","6","1","1","false","Yohn-Royce","15.0","0","1","0","0","0.9542036143225952","false","0","Yohn-Royce","0","0.0"
"3.9900662251655628","7.333905377952813E-6","0.25062240663900415","0.0","2","6","2","0","false","Petyr-Frey","9.0","0","2","2","0","0.9493209114378718","false","0","Petyr-Frey","2","0.5714285714285714"
"4.129139072847682","0.0","0.2421812349639134","0.0","1","7","1","1","false","Ragwyle","10.0","0","1","0","0","0.9469637445280055","false","0","Ragwyle","0","0.0"
"3.248344370860927","0.0","0.30784913353720694","1.0","2","6","2","0","false","Ramsay-Snow","32.0","0","2","2","0","0.9618924682904928","false","0","Ramsay-Snow","0","0.6153846153846154"
"3.2649006622516556","0.0","0.30628803245436104","1.0","2","6","2","2","false","Rollam-Westerling","26.0","0","2","0","0","0.9616118531821753","false","0","Rollam-Westerling","0","0.5306122448979592"
"3.76158940397351","0.0","0.2658450704225352","1.0","2","6","2","1","false","Rhaella-Targaryen","7.5","0","2","1","0","0.9531933999326524","false","0","Rhaella-Targaryen","0","0.6818181818181818"
"3.2682119205298013","0.0","0.3059777102330294","0.0","1","6","1","1","false","Rolph-Spicer","49.0","0","1","0","0","0.9615557301605119","false","0","Rolph-Spicer","0","0.0"
"3.2682119205298013","0.0","0.3059777102330294","0.0","1","6","1","1","false","Tristifer-IV-Mudd","49.0","0","1","0","0","0.9615557301605119","false","0","Tristifer-IV-Mudd","0","0.0"
"4.2218543046357615","0.0","0.23686274509803923","1.0","2","6","2","2","false","Zollo","5.5","0","2","0","0","0.9453922999214277","false","0","Zollo","0","0.6875"
"3.119205298013245","0.0","0.3205944798301486","1.0","2","5","2","2","false","Tysha","53.5","0","2","0","0","0.9640812661353688","false","0","Tysha","0","0.7328767123287672"
"5.533112582781457","0.0","0.18073010173548773","0.0","1","8","1","0","false","Simon-Toyne","2.0","0","1","1","0","0.9231675833426872","false","0","Simon-Toyne","0","0.0"
"4.211920529801325","0.0","0.23742138364779874","0.0","1","7","1","0","false","Tion-Frey","4.0","0","1","1","0","0.9455606689864182","false","0","Tion-Frey","0","0.0"
